ACSSF,2009m1,dc,000,0017,0000001,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000002,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000003,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000004,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000005,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000006,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000007,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000008,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000009,0,296,95,296,1899,907,296,296,296,507,432,88,73,279,625,467,95,342,484,212,233,211,1053,136,71,830,296,296,246,296,845,168,1091,765,1341,2890,410,1580,618,1087,665,2527,296,636,431,660,296,712,3307,207,2237,163,340,296,239,296,97,472,698,184,1618,658,315,1694,248,867,1121,163,251,177,145,296,3224,161,772,159,122,221,1703,296,73,296,112,296,82,296,2478,923,1004,729,284,542,733,1509,222,286,296,91,573,296,273,1180,584,420,335,296,161,5781,5066,0,1899,907,1053,845,1091,765,2890,1580,1087,665,2527,636,660,3307,2237,340,698,1618,658,1694,867,1121,177,3224,1004,729,542,733,1509,5786,5066
ACSSF,2009m1,dc,000,0017,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5409,1285,555,354,669,299,343,2335,1150,925,172,1965,497,394,2511,1556,301,358,855,518,1389,727,638,153,397,492,350,355,556,303,3759,2772
