ACSSF,2009m1,dc,000,0114,0000001,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000002,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000003,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000004,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000005,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000006,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000007,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000008,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000009,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
ACSSF,2009m1,dc,000,0114,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0114,0000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0114,0000012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0114,0000013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0114,0000014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0114,0000015,4224,3820,2474,2065,625,772,453,348,123,1855,1570,1293,1101,626,940,2826,895,713,538,367,234,202,134,1034,681,866,242,1181,1185,39,1400,1167,232,851,1466,592,1103,1013,319,206,410,725,1203,507,553,943,1193,1015,599,518,369,575,721,2595,873,697,296,494,1243,441,673,921,1037,882,382,344,344,1133,791,450,316,353,591,2968,1272,653,414,417,1086,2636,228,317,396,631,502,895,1709,1241,118,296,118,244,200,296,296,92,296,296,176,296,296,296,179,296,179,737,266,296,75,296,106,107,296,296,193,692,78,296,296,616,76,246,296,161,161,296
