ACSSF,2009m1,dc,000,0026,0000001,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000002,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000003,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000004,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000005,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000006,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000007,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000008,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000009,4747,2065,1678,554,1566,989,679,725,511,468,213,871,758,347,1368,950,248,933,852,637,611,1109,1086,316,844,803,275,2914,1874,1138,88,1136,532,446,343,958,987,237,928,842,420,2813,1332,1011,296,1011,521,296,521,147,125,73,63,63,296,2936,2290,292,2228,1190,580,1097,1536,824,1243,842,798,368,1302,1038,391,973,563,282,503,276,224,144,539,514,168,2847,2285,254,2285,774,555,586,467,370,235,681,651,266,4747,2065,1678,989,679,725,511,468,213,871,758,347,1368,950,852,637,611,1109,1086,316,844,803,275,2914,1332,1011,521,296,521,147,125,73,63,63,296,2966,2704,1377,777,1211,1708,1301,1310,1225,1135,535,2847,2285,774,555,586,467,370,235,681,651,266
ACSSF,2009m1,dc,000,0026,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2286,1269,935,631,473,417,345,309,141,622,576,226,996,395,359,236,265,459,367,284,675,619,236,1128,296,296,296,296,296,296,296,296,296,296,296,1128,848,493,105,473,433,331,131,523,510,146,854,573,359,296,359,296,296,296,423,423,296
ACSSF,2009m1,dc,000,0026,0000011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
