ACSSF,2009m1,dc,000,0058,0000001,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000002,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000003,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000004,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000005,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000006,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000007,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000008,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000009,601,1429,211,124,275,852,642,376,555,1150,1095,1039,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,1484,1722,1012,1399,3329,1540,1394,1435,2672,1804,1880,2098,1774,1563,1115,5000,2812,2602,2408,712,1131,740,1933,1829,1785,496,1159,523,1345,966,970,503,409,398,762,3679,2574,2448,631,1166,822,2027,1894,1672,736,959,824,1496,1321,762,576,594,823,1087,6411,1570,1891,1004,1479,3339,1529,1509,1436,2756,1870,2007,2290,2076,1439,1179,601,1429,1478,1320,1635,1903,1702,1700,1168,3994,1777,1998,3655,1935,4637,3934,2630,1945,5000,4416,1435,2672,1804,4266,3419,3391,1065,1743,1380,3620,3516,2922,876,1399,1186,1669,.,.,.,.,.,.,864,876,473,506,199,680,.,.,.,.,.,.,820,378,296,344,347,513,840,519,198,157,285,452,2963,3195,1010,1632,1351,3371,1937,1212,259,783,438,1027
ACSSF,2009m1,dc,000,0058,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3594,717,817,689,821,2025,915,1037,672,1069,1140,1194,1370,940,829,656,3594,2297,1431,1235,296,402,307,727,1594,1222,317,512,175,1001,890,780,414,229,218,581,2430,1738,1330,361,460,444,1031,1443,1018,319,514,525,1057,856,579,188,563,614,801,4366,772,945,682,838,2107,915,1112,712,1147,1143,1301,1571,1043,853,677,3639,94,301,322,537,203,201,423,189,927,308,765,1679,497,2468,2388,1643,1289,3594,2737,672,1069,1140,2098,2990,2421,558,998,1097,2015,1235,904,120,247,317,253,.,.,.,.,.,.,844,732,428,175,296,303,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2805,2296,522,978,1053,1975,.,.,.,.,.,.
ACSSF,2009m1,dc,000,0058,0000011,5273,1079,296,296,262,184,220,360,364,789,837,448,1120,817,641,381,2357,773,924,1764,928,2305,1425,1265,944,3239,349,880,358,720,1766,677,347,715,1007,639,618,910,742,803,461,3239,2066,1829,1328,324,395,123,873,899,592,174,498,155,556,543,418,236,109,136,229,2188,1693,1219,248,550,365,977,1267,785,218,585,343,728,613,234,411,132,289,175,3594,349,887,380,794,1804,677,490,748,1023,665,765,1154,785,766,461,5273,1079,563,918,1127,1120,817,641,381,2357,773,924,1764,928,2305,1425,1265,944,3239,2395,715,1007,639,1720,2670,1890,482,635,432,1440,1820,1436,472,646,474,730,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2368,1737,482,631,415,1349,907,561,88,457,180,557
ACSSF,2009m1,dc,000,0058,0000012,4845,564,211,296,296,371,264,115,130,375,242,527,786,999,965,776,2230,915,1202,1930,1241,2056,1747,967,746,3149,268,625,418,669,1812,725,348,682,1020,822,712,917,616,711,569,3149,2204,1808,1362,563,515,206,697,1126,769,205,561,355,766,488,158,93,217,120,461,1832,1448,1148,233,332,421,785,1003,823,342,437,286,592,637,331,193,157,350,292,3599,277,624,434,771,1874,744,365,737,1050,838,976,978,641,693,640,4845,564,631,349,578,786,999,965,776,2230,915,1202,1930,1241,2056,1747,967,746,3149,2166,682,1020,822,1691,2548,1891,487,732,265,1373,1476,922,442,619,578,801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2568,1888,487,737,265,1365,533,382,296,158,195,283
ACSSF,2009m1,dc,000,0058,0000013,4699,358,296,296,296,296,296,296,339,223,343,457,1128,1030,1028,647,2946,1140,951,1944,971,1819,906,381,463,1860,994,435,277,288,916,255,275,314,788,712,275,402,295,374,417,1860,1268,1116,1026,189,386,238,269,519,224,153,316,185,326,419,215,296,189,276,77,1221,986,917,296,470,63,416,801,543,78,387,355,466,417,195,161,296,307,164,2035,998,439,277,288,948,255,290,348,764,712,315,402,295,390,402,4699,358,296,401,576,1128,1030,1028,647,2946,1140,951,1944,971,1819,906,381,463,1860,1601,314,788,712,808,.,.,.,.,.,.,1813,1549,314,725,710,776,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
