ACSSF,2012e1,dc,000,0095,0000001,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000002,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000003,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000004,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000005,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000006,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000007,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000008,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000009,539055,251998,125614,0,125614,135,146,350,763,2105,780,2786,1260,3556,1578,4442,8129,5184,6953,5553,5940,10380,7453,16591,41530,126384,31300,95084,15208,8045,7095,8730,7695,3477,4471,2089,3727,2379,3974,4651,2333,3005,2680,1863,2297,2123,2979,6263,287057,123039,0,123039,130,691,272,640,1820,799,1225,1980,3308,1578,5551,5632,6942,9260,5878,7290,13885,9637,17880,28641,164018,34523,129495,17502,12219,10464,12101,10955,6833,6808,3716,4479,4047,6965,5905,3885,3395,2980,3637,3355,2392,2792,5065,38014,41753,67958,13053,35249,60995,13051
ACSSF,2012e1,dc,000,0095,0000010,94197,41924,22445,0,22445,0,0,139,41,93,53,0,0,189,0,387,795,426,1000,467,1487,1404,743,2567,12654,19479,4009,15470,3448,1031,458,448,603,237,67,136,368,322,464,833,715,562,416,532,590,534,908,2798,52273,24013,0,24013,107,0,0,86,246,0,18,78,364,49,313,1122,457,985,869,1391,3187,1669,3197,9875,28260,4239,24021,4962,2086,1141,1288,1382,483,544,491,656,529,1046,1059,973,1000,514,745,761,808,980,2573,58345,74812,106082,30552,51930,81649,18134
ACSSF,2012e1,dc,000,0095,0000011,104231,47301,24839,0,24839,0,50,63,512,998,380,1121,331,1033,329,1774,2678,1488,1397,805,1000,2576,871,2551,4882,22462,4677,17785,1982,1894,986,1384,1785,971,1796,352,803,651,1262,746,285,468,563,296,286,453,168,654,56930,24129,0,24129,0,124,101,235,222,129,726,388,1247,638,1618,977,1551,1930,955,1016,2283,2848,3789,3352,32801,6706,26095,2454,2290,1829,2209,2371,1283,1870,728,1217,851,1710,1050,1437,675,875,1239,776,454,477,300,31192,30964,46236,14718,31552,55838,15818
ACSSF,2012e1,dc,000,0095,0000012,99154,47267,20098,0,20098,44,0,0,100,84,141,360,140,518,242,597,1356,497,994,694,967,1903,1531,3193,6737,27169,7217,19952,2644,1195,2474,2031,2189,599,909,391,719,533,751,1008,349,790,359,580,582,587,579,683,51887,21820,0,21820,0,204,0,113,334,78,103,529,598,403,702,987,1524,1466,1160,1209,2747,1669,3779,4215,30067,5884,24183,2674,2487,1695,2775,2257,1473,1392,1245,790,701,1430,1000,474,564,485,676,524,468,488,585,35041,40318,72452,11864,31950,61257,12845
