ACSSF,2012e1,dc,000,0175,0000001,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000002,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000003,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000004,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000005,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000006,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000007,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000008,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000009,632323,753,631570,632323,12414,619909,632323,15476,616847,632323,18818,613505,632323,542000,24689,517311,90323,14577,75746,100510,10187,1956,8231,90323,20601,69722,,,,,,,,36348,11081,25267,632323,78588,553735,624847,46553,578294,624847,124580,21513,3416,18097,103067,500267,326143,33519,292624,326143,35906,2685,33221,290237,326143,129484,12998,116486,196659,326143,311014,47072,263942,15129,326143,311014,42466,268548,15129,314187,4024,310163
ACSSF,2012e1,dc,000,0175,0000010,108726,258,108468,108726,1902,106824,108726,2666,106060,108726,2206,106520,108726,91059,1849,89210,17667,1042,16625,20612,2945,361,2584,17667,1563,16104,,,,,,,,8532,1406,7126,108726,10964,97762,107387,4499,102888,107387,25238,1963,190,1773,23275,82149,60952,3788,57164,60952,3871,78,3793,57081,60952,27039,1498,25541,33913,60952,56117,5608,50509,4835,60952,56117,3870,52247,4835,57893,348,57545
