ACSSF,2012e1,dc,000,0048,0000001,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,128107,29970,11143,32253,32911,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,47557,15561,5404,15253,18918,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,10615,925,40,1566,1548,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,55265,9289,3689,11018,8524,41068,597,90,152,579,848,2799,4344,6130,7238,9771,2368,702,2790,2660,26205,93,480,817,1431,1107,2326,1925,3789,3316,4899,1827,1308,1626,1261,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,234384,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,102693,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,14694,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,87785,67273,690,570,969,2010,1955,5125,6269,9919,10554,29212
ACSSF,2012e1,dc,000,0048,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,dc,000,0048,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,dc,000,0048,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,dc,000,0048,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,dc,000,0048,0000006,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,128107,29970,11143,32253,32911,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,47557,15561,5404,15253,18918,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,10615,925,40,1566,1548,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,55265,9289,3689,11018,8524,41068,597,90,152,579,848,2799,4344,6130,7238,9771,2368,702,2790,2660,26205,93,480,817,1431,1107,2326,1925,3789,3316,4899,1827,1308,1626,1261,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,234384,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,102693,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,14694,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,87785,67273,690,570,969,2010,1955,5125,6269,9919,10554,29212
ACSSF,2012e1,dc,000,0048,0000007,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,128107,29970,11143,32253,32911,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,47557,15561,5404,15253,18918,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,10615,925,40,1566,1548,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,55265,9289,3689,11018,8524,41068,597,90,152,579,848,2799,4344,6130,7238,9771,2368,702,2790,2660,26205,93,480,817,1431,1107,2326,1925,3789,3316,4899,1827,1308,1626,1261,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,234384,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,102693,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,14694,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,87785,67273,690,570,969,2010,1955,5125,6269,9919,10554,29212
ACSSF,2012e1,dc,000,0048,0000008,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,128107,29970,11143,32253,32911,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,47557,15561,5404,15253,18918,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,10615,925,40,1566,1548,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,55265,9289,3689,11018,8524,41068,597,90,152,579,848,2799,4344,6130,7238,9771,2368,702,2790,2660,26205,93,480,817,1431,1107,2326,1925,3789,3316,4899,1827,1308,1626,1261,781265,12175,12443,26842,37204,55576,78516,99488,109765,114872,234384,342010,8575,7264,15648,20595,25694,36847,46368,39471,38855,102693,79122,1605,1829,3397,5185,7419,9371,12236,11787,11599,14694,292860,1305,2780,6828,9414,20508,27173,34615,48588,53864,87785,67273,690,570,969,2010,1955,5125,6269,9919,10554,29212
ACSSF,2012e1,dc,000,0048,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2012e1,dc,000,0048,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
