ACSSF,2012e1,dc,000,0079,0000001,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000002,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000003,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000004,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000005,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000006,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000007,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000008,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000009,112493,21058,3476,2138,493,866,779,1338,17582,2052,1191,182,128,881,861,15530,11817,1820,3223,6774,3713,3388,1211,712,144,373,195,499,2177,106,82,36,0,46,24,2071,1482,48,334,1100,589,3490,1056,524,256,0,268,532,2434,735,521,186,0,335,214,1699,957,214,346,397,742,84557,56406,21209,7328,3823,10058,35197,28151,6485,2472,676,548,1248,4013,21666,10493,2063,1325,7105,11173,112493,15690,2274,802,890,582,0,13416,1422,749,451,222,0,11994,4000,6092,1487,415,96803,59875,38160,18538,3136,41,36928,7956,5299,2509,148,0,28972,16915,10768,1170,119,598151,108732,65016,10136,54880,6214,48666,43716,489419,313161,183461,129700,25869,103831,176258,112493,21058,3476,17582,2052,15530,3388,1211,2177,106,2071,3490,1056,2434,735,1699,84557,56406,28151,6485,21666,112493,15690,2274,802,1472,13416,1422,749,673,11994,4000,7994,96803,59875,38160,21715,36928,7956,5299,2657,28972,16915,12057
ACSSF,2012e1,dc,000,0079,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99748,9268,702,624,78,0,78,8566,90480,60179,52703,7476,1827,5649,30301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
