ACSSF,2013e1,dc,000,0038,0000001,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000002,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000003,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000004,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000005,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000006,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000007,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000008,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000009,9451190,6351990,6351990,.,3099200,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,36671,10894,4507,14829,15848,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,9392,5024,977,5022,4522,17512,92,454,1750,686,617,1694,2691,3987,1702,2249,118,102,605,765,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,13889,3337,2037,5500,5862,45003,379,339,379,876,1216,2250,2897,7902,11605,7882,1828,1130,2701,3619,19396,91,469,221,669,143,1512,2229,3788,4086,3259,587,261,1001,1080,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,900435,342795,138925,458700,437870,315613,5619,7306,8484,14249,15422,37381,36933,58741,48729,82749,106657,2980,3231,4161,6395,7924,16091,14865,15745,10328,24937,17512,92,454,1750,686,617,1694,2691,3987,1702,3839,127045,2077,2813,1973,5623,5522,15834,14251,27319,21008,30625,64399,470,808,600,1545,1359,3762,5126,11690,15691,23348,9451190,192300,332590,288695,524585,471620,1235620,1167695,1744165,1215195,2278725
ACSSF,2013e1,dc,000,0038,0000010,1555515,1068610,1068610,.,486905,54954,112,165,385,874,2835,5289,8781,12406,11123,6270,1842,480,1486,2906,20484,18,39,28,449,1760,2500,4141,3443,3604,2188,1319,190,360,445,3701,0,0,198,72,64,330,745,1127,335,567,0,0,101,162,20629,0,126,122,211,756,1923,2523,5782,5154,2638,406,0,221,767,6918,94,0,37,142,255,365,346,1411,1596,609,82,254,656,1071,3222,0,0,0,0,0,171,1026,643,434,268,35,36,148,461,1555515,945,8730,14075,24005,78045,183070,252580,381380,307890,159040,42040,8675,26245,68790,54954,112,165,385,874,2835,5289,8781,12406,11123,12984,20484,18,39,28,449,1760,2500,4141,3443,3604,4502,3701,0,0,198,72,64,330,745,1127,335,830,20629,0,126,122,211,756,1923,2523,5782,5154,4032,10140,94,0,37,142,255,536,1372,2054,2030,3620,1555515,945,8730,14075,24005,78045,183070,252580,381380,307890,304790
