ACSSF,2013e1,dc,000,0009,0000001,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000002,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000003,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000004,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000005,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000006,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000007,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000008,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000009,655111,0,143,0,17315,3129,602,168,95,610,379,337,211,356,371,1247,242,639,2822,0,594,1403,4942,295,58,1824,38,69,620,0,2147,92,1378,3740,5885,32992,53,11608,757,8048,2268,43094,0,2682,923,2786,83,1188,42268,230,25099,728,2075,0,83,41,158,1120,4370,295,15193,2017,945,11349,864,3126,9022,1331,321,1014,792,51,23139,144,7320,554,231,0,4181,224,39,0,138,143,0,0,8682,1483,4784,1481,1159,2310,2970,10824,728,195,0,91,600,72,1717,4685,1470,0,992,274,228,330620,655111,17315,3129,4942,2147,1378,3740,32992,11608,8048,2268,43094,2682,2786,42268,25099,2075,4370,15193,2017,11349,3126,9022,1014,23139,4784,1481,2310,2970,10824,357941
ACSSF,2013e1,dc,000,0009,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128976,3283,1324,1647,573,350,705,10826,1865,3303,921,13574,809,981,14409,8079,611,1247,5486,847,4498,1363,2611,475,1391,1631,475,889,563,1165,43075
