ACSSF,2013e1,dc,000,0166,0000001,7344,4456,1131,870,448,98.2,90.9,88.0,93.5,,,,,,,,,87.4,12.6,1.8,0.0,1.8,0.3,0.0,0.3,8.4,89.6,10.4,1.5,0.9,0.3,0.0,0.1,6.3,1.1,0.1,11.3,5.8
ACSSF,2013e1,dc,000,0166,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000006,7344,4456,,,,,,,,,,,,,,,,87.4,12.6,1.8,0.0,1.8,0.3,0.0,0.3,8.4,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0166,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
