ACSSF,2013e1,dc,000,0121,0000001,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000002,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000003,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000004,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000005,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000006,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000007,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000008,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000009,333111,277,8293,4492,1848,18078,7924,10770,16480,79915,67816,30479,29866,56873,205674,194,2056,3142,480,2137,1715,7735,9977,61947,45076,7793,18884,44538,51533,0,192,64,163,693,324,180,914,8910,13470,18349,4914,3360,56549,0,364,699,739,13950,2345,2529,5273,7358,8310,3228,3667,8087,8761,83,5491,0,31,47,290,36,274,371,303,355,1123,357,10594,0,190,587,435,1251,3250,290,42,1329,657,754,1278,531
ACSSF,2013e1,dc,000,0121,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
