ACSSF,2013e1,dc,000,0168,0000001,799166,66305,732861,799166,784692,133986,650706,14474,799166,784692,93510,691182,14474,786667,5996,780671
ACSSF,2013e1,dc,000,0168,0000002,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000003,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000004,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000005,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000006,799166,66305,732861,799166,784692,133986,650706,14474,799166,784692,93510,691182,14474,786667,5996,780671
ACSSF,2013e1,dc,000,0168,0000007,799166,66305,732861,799166,784692,133986,650706,14474,799166,784692,93510,691182,14474,786667,5996,780671
ACSSF,2013e1,dc,000,0168,0000008,799166,66305,732861,799166,784692,133986,650706,14474,799166,784692,93510,691182,14474,786667,5996,780671
ACSSF,2013e1,dc,000,0168,0000009,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000010,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000011,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000012,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000013,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000014,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0168,0000015,,,,,,,,,,,,,,,,
