ACSSF,2013e1,dc,000,0122,0000001,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000002,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000003,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000004,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000005,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000006,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000007,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000008,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000009,333111,205674,88692,51321,37371,34552,18147,4790,11615,73844,6971,26666,22217,17990,8586,6430,2156,51533,7071,7955,6906,1049,16312,10845,9350,56549,19469,37080,8761,546,5823,2392,10594,1816,5890,2888,162799,80283,36088,19398,16690,12798,8282,2650,1866,26729,755,11940,6708,7326,4668,2884,1784,36730,5315,3949,3863,86,14960,6739,5767,33842,16728,17114,4750,83,3071,1596,7194,1141,4137,1916,8134,6327,3323,2181,1142,654,428,101,125,2018,0,1224,0,794,332,332,0,530,0,35,35,0,0,40,455,621,621,0,561,0,561,0,95,0,95,0,64305,48775,21560,14576,6984,6366,2218,394,3754,18633,4359,2307,6389,5578,2216,2015,201,4835,1079,499,499,0,577,1352,1328,8968,866,8102,1007,0,485,522,720,177,238,305,83350,61796,25256,13817,11439,13612,6896,1405,5311,21929,1659,9132,8793,2345,999,861,138,6616,473,3257,2294,963,394,2055,437,11900,125,11775,1505,463,817,225,1533,278,746,509,14523,8493,2465,1349,1116,1122,323,240,559,4535,198,2063,327,1947,371,338,33,2822,204,215,215,0,381,659,1363,1218,1129,89,938,0,889,49,1052,220,674,158
ACSSF,2013e1,dc,000,0122,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
