ACSSF,2013e1,dc,000,0062,0000001,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000002,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000003,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000004,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000005,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000006,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000007,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000008,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000009,249606,119864,60669,34421,1140,8047,576,16485,45519,22637,1927,5687,1358,13910,13676,7135,602,1361,741,3837,129742,71662,34216,2620,6632,1732,26462,42754,15783,2070,5235,4134,15532,15326,3997,917,1086,2699,6627,280349,9406,12371,7585,12151,75199,10722,3257,10392,29883,11894,27507,30025,11996,17963,9998,50133,18425,1824,9876,5285,14723,,,,,,,11851,6471,813,1891,341,2335,,,,,,,4367,1974,154,806,327,1106,8291,3543,217,1150,496,2885,160308,79467,5685,13167,4194,57795,21770,11831,864,2354,911,5810
ACSSF,2013e1,dc,000,0062,0000010,63842,28033,9046,4612,0,1570,0,2864,12908,6680,549,1425,0,4254,6079,3663,328,591,117,1380,35809,15331,6799,238,1882,403,6009,13703,5336,606,1025,630,6106,6775,1891,315,273,712,3584,71909,1856,3663,1935,3207,18241,2588,989,2151,7370,1931,9734,9731,3159,4197,1157,,,,,,,,,,,,,3161,1313,226,450,123,1049,,,,,,,,,,,,,1752,626,0,349,156,621,49566,21973,1628,4773,1353,19839,6308,3506,182,655,216,1749
