ACSSF,2013e1,dc,000,0046,0000001,799166,366174,348528,17646,126279,35314,12545,232906,25174,774,333043,156102,146293,9809,45529,21720,7173,89733,12511,275,72349,32642,30701,1941,10685,3195,1083,22649,2044,51,306122,134271,132164,2107,50470,8741,3199,104241,4939,261,46392,24148,22808,1340,12468,696,461,7027,1405,187,26786,11204,10868,336,5461,785,495,7756,1085,0,14474,7807,5694,2113,1666,177,134,1500,3190,0,799166,795,31127,11086,4258,22719,26922,66235,160513,130633,66856,61790,208187,8045,333043,290,19982,4574,2895,9117,17380,26859,52955,67251,23893,21731,82337,3779,72349,124,4485,1152,192,2361,1521,6937,11594,12667,6473,4349,20031,463,306122,298,5283,3536,756,7832,6745,23826,73157,35992,28027,26659,91963,2048,73178,83,659,1117,152,3039,1076,7184,17926,12643,7657,7559,13007,1076,14474,0,718,707,263,370,200,1429,4881,2080,806,1492,849,679,799166,492453,280765,25174,774,333043,201631,118626,12511,275,72349,43327,26927,2044,51,306122,184741,116181,4939,261,73178,53281,17220,2490,187,14474,9473,1811,3190,0
ACSSF,2013e1,dc,000,0046,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0046,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0046,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0046,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0046,0000006,799166,366174,348528,17646,126279,35314,12545,232906,25174,774,333043,156102,146293,9809,45529,21720,7173,89733,12511,275,72349,32642,30701,1941,10685,3195,1083,22649,2044,51,306122,134271,132164,2107,50470,8741,3199,104241,4939,261,46392,24148,22808,1340,12468,696,461,7027,1405,187,26786,11204,10868,336,5461,785,495,7756,1085,0,14474,7807,5694,2113,1666,177,134,1500,3190,0,799166,795,31127,11086,4258,22719,26922,66235,160513,130633,66856,61790,208187,8045,333043,290,19982,4574,2895,9117,17380,26859,52955,67251,23893,21731,82337,3779,72349,124,4485,1152,192,2361,1521,6937,11594,12667,6473,4349,20031,463,306122,298,5283,3536,756,7832,6745,23826,73157,35992,28027,26659,91963,2048,73178,83,659,1117,152,3039,1076,7184,17926,12643,7657,7559,13007,1076,14474,0,718,707,263,370,200,1429,4881,2080,806,1492,849,679,799166,492453,280765,25174,774,333043,201631,118626,12511,275,72349,43327,26927,2044,51,306122,184741,116181,4939,261,73178,53281,17220,2490,187,14474,9473,1811,3190,0
ACSSF,2013e1,dc,000,0046,0000007,799166,366174,348528,17646,126279,35314,12545,232906,25174,774,333043,156102,146293,9809,45529,21720,7173,89733,12511,275,72349,32642,30701,1941,10685,3195,1083,22649,2044,51,306122,134271,132164,2107,50470,8741,3199,104241,4939,261,46392,24148,22808,1340,12468,696,461,7027,1405,187,26786,11204,10868,336,5461,785,495,7756,1085,0,14474,7807,5694,2113,1666,177,134,1500,3190,0,799166,795,31127,11086,4258,22719,26922,66235,160513,130633,66856,61790,208187,8045,333043,290,19982,4574,2895,9117,17380,26859,52955,67251,23893,21731,82337,3779,72349,124,4485,1152,192,2361,1521,6937,11594,12667,6473,4349,20031,463,306122,298,5283,3536,756,7832,6745,23826,73157,35992,28027,26659,91963,2048,73178,83,659,1117,152,3039,1076,7184,17926,12643,7657,7559,13007,1076,14474,0,718,707,263,370,200,1429,4881,2080,806,1492,849,679,799166,492453,280765,25174,774,333043,201631,118626,12511,275,72349,43327,26927,2044,51,306122,184741,116181,4939,261,73178,53281,17220,2490,187,14474,9473,1811,3190,0
ACSSF,2013e1,dc,000,0046,0000008,799166,366174,348528,17646,126279,35314,12545,232906,25174,774,333043,156102,146293,9809,45529,21720,7173,89733,12511,275,72349,32642,30701,1941,10685,3195,1083,22649,2044,51,306122,134271,132164,2107,50470,8741,3199,104241,4939,261,46392,24148,22808,1340,12468,696,461,7027,1405,187,26786,11204,10868,336,5461,785,495,7756,1085,0,14474,7807,5694,2113,1666,177,134,1500,3190,0,799166,795,31127,11086,4258,22719,26922,66235,160513,130633,66856,61790,208187,8045,333043,290,19982,4574,2895,9117,17380,26859,52955,67251,23893,21731,82337,3779,72349,124,4485,1152,192,2361,1521,6937,11594,12667,6473,4349,20031,463,306122,298,5283,3536,756,7832,6745,23826,73157,35992,28027,26659,91963,2048,73178,83,659,1117,152,3039,1076,7184,17926,12643,7657,7559,13007,1076,14474,0,718,707,263,370,200,1429,4881,2080,806,1492,849,679,799166,492453,280765,25174,774,333043,201631,118626,12511,275,72349,43327,26927,2044,51,306122,184741,116181,4939,261,73178,53281,17220,2490,187,14474,9473,1811,3190,0
ACSSF,2013e1,dc,000,0046,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2013e1,dc,000,0046,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
