ACSSF,2010e1,dc,000,0018,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
ACSSF,2010e1,dc,000,0018,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109673,0,597,707,75,99,1039,4213,463,1747,316,5935,256,575,6120,2003,506,372,1460,154,1395,326,1046,201,62,422,616,0,497,0,5153,73318
ACSSF,2010e1,dc,000,0018,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0018,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136022,0,184,46,201,234,227,2426,237,1136,85,3277,231,244,3017,1230,186,210,373,139,646,552,746,0,180,830,147,87,331,160,4419,114241
ACSSF,2010e1,dc,000,0018,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0018,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116286,0,445,237,76,0,211,2487,47,696,157,3616,50,521,3556,1989,76,463,1601,111,1014,292,706,174,289,305,65,132,267,558,4150,91995
ACSSF,2010e1,dc,000,0018,0000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604453,0,1314,990,352,386,1914,10894,1095,4203,558,15300,648,1557,14371,5633,816,1082,3863,616,3404,1411,2565,375,1277,1605,828,219,1433,1038,20286,504420
