ACSSF,2010e1,dc,000,0038,0000001,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000002,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000003,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000004,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000005,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000006,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000007,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000008,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000009,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,34895,22974,4696,5931,652,571,71,12435,8467,1917,996,486,569,0,14870,9409,1956,2344,0,301,860,296717,146008,140025,5983,53910,17119,5796,60205,13493,186,103239,52996,50680,2316,17155,8186,2805,17514,4583,0,17630,8788,8249,539,3482,1669,220,2872,599,0,113648,54484,53577,907,21088,5558,2149,28660,1638,71,34895,17036,16462,574,8215,760,385,7292,1207,0,12435,6342,6254,88,2677,537,237,2090,552,0,14870,6362,4803,1559,1293,409,0,1777,4914,115,296717,175498,45360,51172,9035,14280,1372,103239,60947,12694,17352,3627,8266,353,17630,9977,3241,2824,1230,311,47,113648,63724,20856,21725,3040,4262,41,47330,31441,6613,6927,1138,1140,71,14870,9409,1956,2344,0,301,860,296717,199918,83120,13493,186,103239,70151,28505,4583,0,17630,12270,4761,599,0,113648,75572,36367,1638,71,47330,34270,11301,1759,0,14870,7655,2186,4914,115
ACSSF,2010e1,dc,000,0038,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58756,26496,24519,1977,12176,1718,998,12626,4742,0,23514,12145,11219,926,4566,930,289,3761,1823,0,3748,1394,1394,0,982,205,50,1027,90,0,19078,6542,6303,239,4238,369,404,7014,511,0,4654,2501,2294,207,1401,106,70,345,231,0,2374,1201,1201,0,481,52,185,389,66,0,5388,2713,2108,605,508,56,0,90,2021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58756,38672,15342,4742,0,23514,16711,4980,1823,0,3748,2376,1282,90,0,19078,10780,7787,511,0,7028,5584,1147,297,0,5388,3221,146,2021,0
