ACSSF,2010e1,dc,000,0116,0000001,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000002,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000003,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000004,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000005,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000006,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000007,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000008,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000009,59599,76385,78558,88746,68616,83182,83835,87795,82284,71648,46437,130284,55339,71598,71741,76364,38099,30118,31862,45705,31932,57142,24021,25898,30877,42037,46637,41034,39645,.,38280,43631,40560,38750,37100,45629,59599,61930,82363,87125,101454,75705,82210,81547,90586,82382,80267,38266,140526,68233,71988,112093,111959,220516,30704,22184,41651,31329,52357,26389,27531,32077,40988,46552,36072,39049,.,37923,43037,42053,42884,40851,44131,56264,70235,73123,77377,66399,83843,86746,71441,82157,64136,47023,115365,52504,71468,62088,72157,34807,28677,31943,50671,45089,65257,21120,25430,30436,42493,46739,41871,50455,.,39200,68693,35736,25943,36037,49587,224082,112073,69377,28823,18625,10198,14316,7285,2214,4817,24196,1478,10830,4925,6963,2042,1896,146,12550,297,3430,1800,1630,4346,3882,595,14494,7053,7441,6425,0,4191,2234,9227,2435,4989,1803,112009,72097,29950,17577,12373,8060,3696,379,3985,28961,3951,9902,8866,6242,5126,4017,1109,16125,3105,2031,1080,951,4598,4998,1393,21042,5143,15899,472,52,170,250,2273,1145,931,197
ACSSF,2010e1,dc,000,0116,0000010,84098,98883,100413,121551,75015,90508,90290,76650,100090,101994,58193,152033,72295,71689,76801,76801,.,25823,.,.,.,.,22222,30434,.,46528,60320,36698,45141,.,21948,.,70179,.,.,.,84098,95020,105668,110522,131964,59682,89486,90026,75917,100334,134852,100074,186864,76356,76265,150410,150410,.,25300,.,.,.,.,26261,24060,.,46064,47176,35639,45141,.,21948,.,70179,.,.,.,72193,88568,95945,107055,79701,99132,98692,.,92396,75282,58142,135192,61117,70723,70920,70920,.,26778,.,.,.,.,4070,30994,.,53146,71096,39640,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
