ACSSF,2010e1,dc,000,0108,0000001,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000002,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000003,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000004,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000005,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000006,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000007,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000008,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000009,154332,92098,36311,20699,3054,1566,886,636,1837,47,12673,15612,1867,9412,4333,2482,1851,10557,4908,2978,612,1452,393,521,1930,450,0,400,50,5199,1488,3367,344,38571,5533,5270,263,11117,7418,374,3325,13645,2975,5504,426,3949,605,524,1735,3431,8276,1556,846,5874,6659,5038,1542,846,1705,0,945,1621,26399,4561,2925,236,1400,2565,0,0,252,0,951,1362,6351,1057,2176,2043,712,363,8329,233,0,7837,259,4593,46,785,137,2279,1346,31863,10570,880,565,3054,2877,2192,120,882,21293,1409,52,515,493,4511,1448,686,7888,4291,628,52,0,0,52,260,0,0,90,0,0,0,0,170,0,316,0,0,316,3344,1396,0,0,349,0,249,204,0,47,547,1532,55,274,80,339,95,283,406,416,416,0
ACSSF,2010e1,dc,000,0108,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
