ACSSF,2010e1,dc,000,0032,0000001,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000002,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000003,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000004,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000005,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000006,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000007,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000008,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000009,556726,244419,312307,449194,220473,228721,58190,12774,45416,0,0,0,43320,8770,34550,6022,2402,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,699,536,965,7061,,,,,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,63766,0,51244,0,51244,0,51244,11117,3435,29632,7060,7061,0,62,6999,596747,474676,115010,80137,69441,10696,32673,20168,12505,1235,965,7061,,,,,,,,,,,,,,,,,,,,,,596747,474676,115010,63766,51244,0,51244,0,51244,7061,0,7061
ACSSF,2010e1,dc,000,0032,0000010,96945,61155,35790,78511,54651,23860,8571,2782,5789,0,0,0,8092,3009,5083,1771,713,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108591,86418,19787,11491,10619,872,7696,4519,3177,462,208,254,138,2386,,,,,,,,,,,,,,,,,,,,,,,,,,108591,86418,19787,9646,9646,0,10141,0,10141,0,10141,3138,1286,4197,1520,2386,0,0,2386,108591,86418,19787,11491,10619,872,7696,4519,3177,462,138,2386,,,,,,,,,,,,,,,,,,,,,,108591,86418,19787,9646,10141,0,10141,0,10141,2386,0,2386
