ACSSF,2010e1,dc,000,0168,0000001,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000002,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000003,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000004,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000005,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000006,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000007,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000008,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000009,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
ACSSF,2010e1,dc,000,0168,0000010,96883,67929,6218,61711,28954,96883,67929,5625,62304,28954,59272,4008,55264,59272,4272,55000,59272,4277,54995,44709,2298,42411,44709,2443,42266,44709,2447,42262,51893,209,51684,47121,2316,44805,47121,252,46869,47121,452,46669,20005,327,19678,20968,2393,18575,1687,554,1133,20968,3377,17591,26153,2352,23801,47121,311,46810,988,332,656,26153,593,25560,26153,19520,7883,11637,6633,1924,4709,26153,9807,16346,4772,235,4537,51893,2229,49664,51893,659,51234,51893,5844,46049,47121,3119,44002,51893,1863,50030,51893,260,51633,109582,12951,96631,109582,12513,97069,109582,12694,96888,109582,8434,101148,109582,8168,101414,109582,7141,102441,109582,12122,97460,109582,12045,97537,109582,11982,97600
ACSSF,2010e1,dc,000,0168,0000011,98802,69028,12385,56643,29774,98802,69028,11310,57718,29774,62287,10805,51482,62287,10485,51802,62287,9428,52859,46094,7776,38318,46094,7460,38634,46094,6400,39694,50934,591,50343,45007,1545,43462,45007,699,44308,45007,662,44345,25874,387,25487,26578,7249,19329,2956,2190,766,26578,8783,17795,18429,2152,16277,45007,442,44565,614,0,614,18429,525,17904,18429,14095,6358,7737,4334,820,3514,18429,7178,11251,5927,178,5749,50934,1959,48975,50934,1463,49471,50934,5747,45187,45007,5203,39804,50934,1446,49488,50934,460,50474,115844,17039,98805,115844,16126,99718,115844,15655,100189,115844,13057,102787,115844,14379,101465,115844,11741,104103,115844,13693,102151,115844,13680,102164,115844,13856,101988
ACSSF,2010e1,dc,000,0168,0000012,116383,77683,7682,70001,38700,116383,77683,7287,70396,38700,65568,7257,58311,65568,7712,57856,65568,5636,59932,47560,4595,42965,47560,4783,42777,47560,3784,43776,60376,973,59403,52432,1708,50724,52432,926,51506,52432,667,51765,24447,371,24076,25437,2394,23043,3449,1554,1895,25437,5591,19846,26995,2478,24517,52432,323,52109,1572,526,1046,26995,889,26106,26995,21128,7811,13317,5867,1154,4713,26995,8965,18030,7944,500,7444,60376,2763,57613,60376,500,59876,60376,11178,49198,52432,2974,49458,60376,1942,58434,60376,688,59688,131813,14818,116995,131813,13594,118219,131813,14094,117719,131813,9356,122457,131813,11335,120478,131813,9270,122543,131813,12813,119000,131813,11307,120506,131813,11389,120424
ACSSF,2010e1,dc,000,0168,0000013,95938,52840,4064,48776,43098,95938,52840,4313,48527,43098,40309,3619,36690,40309,3661,36648,40309,3017,37292,29819,2764,27055,29819,2806,27013,29819,2295,27524,65004,1236,63768,49299,1407,47892,49299,565,48734,49299,547,48752,33025,419,32606,33786,3227,30559,6188,2908,3280,33786,8103,25683,15513,1583,13930,49299,422,48877,1968,1008,960,15513,281,15232,15513,10952,4183,6769,4561,692,3869,15513,4875,10638,15705,575,15130,65004,4799,60205,65004,1521,63483,65004,34393,30611,49299,2523,46776,65004,3640,61364,65004,1255,63749,121659,11282,110377,121659,10399,111260,121659,10155,111504,121659,6370,115289,121659,8087,113572,121659,5772,115887,121659,7554,114105,121659,8939,112720,121659,8509,113150
ACSSF,2010e1,dc,000,0168,0000014,107428,80606,7918,72688,26822,107428,80606,8241,72365,26822,71691,7420,64271,71691,8116,63575,71691,7036,64655,55900,5392,50508,55900,5802,50098,55900,5008,50892,68629,1298,67331,58529,2635,55894,58529,715,57814,58529,433,58096,37143,152,36991,38426,5612,32814,3633,2372,1261,38426,8766,29660,20103,841,19262,58529,243,58286,2298,1385,913,20103,287,19816,20103,16963,5370,11593,3140,685,2455,20103,6055,14048,10100,437,9663,68629,4985,63644,68629,2373,66256,68629,10824,57805,58529,4313,54216,68629,3399,65230,68629,1324,67305,115384,12252,103132,115384,11523,103861,115384,11251,104133,115384,8326,107058,115384,8984,106400,115384,8502,106882,115384,9984,105400,115384,10468,104916,115384,9767,105617
ACSSF,2010e1,dc,000,0168,0000015,515434,348086,38267,309819,167348,515434,348086,36776,311310,167348,299127,33109,266018,299127,34246,264881,299127,29394,269733,224082,22825,201257,224082,23294,200788,224082,19934,204148,296836,4307,292529,252388,9611,242777,252388,3157,249231,252388,2761,249627,140494,1656,138838,145195,20875,124320,17913,9578,8335,145195,34620,110575,107193,9406,97787,252388,1741,250647,7440,3251,4189,107193,2575,104618,107193,82658,31605,51053,24535,5275,19260,107193,36880,70313,44448,1925,42523,296836,16735,280101,296836,6516,290320,296836,67986,228850,252388,18132,234256,296836,12290,284546,296836,3987,292849,594282,68342,525940,594282,64155,530127,594282,63849,530433,594282,45543,548739,594282,50953,543329,594282,42426,551856,594282,56166,538116,594282,56439,537843,594282,55503,538779
