ACSSF,2010e1,dc,000,0016,0000001,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000002,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000003,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000004,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000005,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000006,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000007,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000008,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000009,604453,549197,55256,9353,3864,2134,2649,26839,397,1785,3084,1772,689,19112,0,7991,1080,1623,701,1045,341,149,2232,255,565,0,2426,819,334,0,1273,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256,32805,4253,623,0,0,15924,1651,871,780,604453,549197,55256,604453,549197,55256,9353,3864,2134,2649,26839,7991,2426,604453,549197,210100,304968,1304,21552,233,901,10139,1016,9123,55256
ACSSF,2010e1,dc,000,0016,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109673,101817,7856,109673,101817,7856,1211,880,988,0,2020,2323,434,109673,101817,87034,5330,136,6737,62,184,2334,61,2273,7856
ACSSF,2010e1,dc,000,0016,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117253,92033,25220,117253,92033,25220,2345,1713,383,1391,16908,1860,620,117253,92033,25335,62251,147,2390,44,271,1595,172,1423,25220
