ACSSF,2010e1,dc,000,0002,0000001,512976,285463,134626,52082,14918,25887,410913,216814,113317,44750,11683,24349,53496,38071,9066,3618,1715,1026,0,0,0,0,0,0,48567,30578,12243,3714,1520,512,419779,53990,86315,74421,94964,110089,343903,45815,72810,62473,72927,89878,39292,4226,7762,4933,11593,10778,0,0,0,0,0,0,36584,3949,5743,7015,10444,9433,512976,71655,441321,85509,36327,49207,44713,58253,46056,21351,99905,410913,57260,353653,65722,30540,37942,36675,44294,35619,17723,85138,53496,7850,45646,11169,2686,4877,3744,7941,4661,1856,8712,0,0,0,0,0,0,0,0,0,0,0,48567,6545,42022,8618,3101,6388,4294,6018,5776,1772,6055,36010,36545,35893,.,31562,563810,105952,41126,416732,454847,77381,32758,344708,58642,19063,3983,35596,0,0,0,0,50321,9508,4385,36428,557238,250226,307012,449194,220473,228721,58190,12774,45416,0,0,0,49854,16979,32875,512976,285463,134626,67000,25887,410913,216814,113317,56433,24349,53496,38071,9066,5333,1026,0,0,0,0,0,48567,30578,12243,5234,512
ACSSF,2010e1,dc,000,0002,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0002,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0002,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0002,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0002,0000006,512976,285463,134626,52082,14918,25887,410913,216814,113317,44750,11683,24349,53496,38071,9066,3618,1715,1026,0,0,0,0,0,0,48567,30578,12243,3714,1520,512,419779,53990,86315,74421,94964,110089,343903,45815,72810,62473,72927,89878,39292,4226,7762,4933,11593,10778,0,0,0,0,0,0,36584,3949,5743,7015,10444,9433,512976,71655,441321,85509,36327,49207,44713,58253,46056,21351,99905,410913,57260,353653,65722,30540,37942,36675,44294,35619,17723,85138,53496,7850,45646,11169,2686,4877,3744,7941,4661,1856,8712,0,0,0,0,0,0,0,0,0,0,0,48567,6545,42022,8618,3101,6388,4294,6018,5776,1772,6055,36010,36545,35893,.,31562,563810,105952,41126,416732,454847,77381,32758,344708,58642,19063,3983,35596,0,0,0,0,50321,9508,4385,36428,557238,250226,307012,449194,220473,228721,58190,12774,45416,0,0,0,49854,16979,32875,512976,285463,134626,67000,25887,410913,216814,113317,56433,24349,53496,38071,9066,5333,1026,0,0,0,0,0,48567,30578,12243,5234,512
ACSSF,2010e1,dc,000,0002,0000007,512976,285463,134626,52082,14918,25887,410913,216814,113317,44750,11683,24349,53496,38071,9066,3618,1715,1026,0,0,0,0,0,0,48567,30578,12243,3714,1520,512,419779,53990,86315,74421,94964,110089,343903,45815,72810,62473,72927,89878,39292,4226,7762,4933,11593,10778,0,0,0,0,0,0,36584,3949,5743,7015,10444,9433,512976,71655,441321,85509,36327,49207,44713,58253,46056,21351,99905,410913,57260,353653,65722,30540,37942,36675,44294,35619,17723,85138,53496,7850,45646,11169,2686,4877,3744,7941,4661,1856,8712,0,0,0,0,0,0,0,0,0,0,0,48567,6545,42022,8618,3101,6388,4294,6018,5776,1772,6055,36010,36545,35893,.,31562,563810,105952,41126,416732,454847,77381,32758,344708,58642,19063,3983,35596,0,0,0,0,50321,9508,4385,36428,557238,250226,307012,449194,220473,228721,58190,12774,45416,0,0,0,49854,16979,32875,512976,285463,134626,67000,25887,410913,216814,113317,56433,24349,53496,38071,9066,5333,1026,0,0,0,0,0,48567,30578,12243,5234,512
ACSSF,2010e1,dc,000,0002,0000008,512976,285463,134626,52082,14918,25887,410913,216814,113317,44750,11683,24349,53496,38071,9066,3618,1715,1026,0,0,0,0,0,0,48567,30578,12243,3714,1520,512,419779,53990,86315,74421,94964,110089,343903,45815,72810,62473,72927,89878,39292,4226,7762,4933,11593,10778,0,0,0,0,0,0,36584,3949,5743,7015,10444,9433,512976,71655,441321,85509,36327,49207,44713,58253,46056,21351,99905,410913,57260,353653,65722,30540,37942,36675,44294,35619,17723,85138,53496,7850,45646,11169,2686,4877,3744,7941,4661,1856,8712,0,0,0,0,0,0,0,0,0,0,0,48567,6545,42022,8618,3101,6388,4294,6018,5776,1772,6055,36010,36545,35893,.,31562,563810,105952,41126,416732,454847,77381,32758,344708,58642,19063,3983,35596,0,0,0,0,50321,9508,4385,36428,557238,250226,307012,449194,220473,228721,58190,12774,45416,0,0,0,49854,16979,32875,512976,285463,134626,67000,25887,410913,216814,113317,56433,24349,53496,38071,9066,5333,1026,0,0,0,0,0,48567,30578,12243,5234,512
ACSSF,2010e1,dc,000,0002,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0002,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
