ACSSF,2010e1,dc,000,0158,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499,1837,1794,43,2397,2263,134,3197,2461,736,3402,2659,743,2563,1945,618,1269,817,452,1312,790,522,414,346,68,108,108,0,11614,2009,2009,0,1221,1169,52,1021,1021,0,2648,2438,210,1653,1606,47,1070,983,87,957,957,0,279,279,0,756,756,0,207527,8955,8955,0,8540,8497,43,37029,35280,1749,61468,56956,4512,29613,28805,808,20703,19367,1336,20281,19634,647,11965,11965,0,8973,8973,0,54795,5699,5699,0,6559,6253,306,7897,6282,1615,13564,10833,2731,8932,7180,1752,5896,4570,1326,3479,2635,844,2004,1793,211,765,699,66,,,,,,,,,,,16499,4234,4057,177,11743,8672,3071,522,454,68,11614,3230,3178,52,7349,7005,344,1035,1035,0,207527,17495,17452,43,169094,160042,9052,20938,20938,0,54795,12258,11952,306,39768,31500,8268,2769,2492,277
ACSSF,2010e1,dc,000,0158,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87034,4451,4451,0,6494,6451,43,14945,14586,359,16341,14927,1414,10059,9711,348,9786,9547,239,10910,10566,344,7443,7443,0,6605,6605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87034,10945,10902,43,62041,59337,2704,14048,14048,0,7856,898,898,0,6345,5398,947,613,556,57
