ACSSF,2010e1,dc,000,0122,0000001,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000002,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000003,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000004,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000005,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000006,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000007,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000008,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000009,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
ACSSF,2010e1,dc,000,0122,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0122,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0122,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0122,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0122,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,dc,000,0122,0000015,299127,174,8866,3113,2717,15923,11159,11748,15640,66452,55973,26169,26834,54359,177065,174,1478,1505,451,1768,2641,8133,8134,49119,38958,7018,15842,41844,46535,0,466,152,47,623,560,108,1200,8441,10256,15881,5127,3674,51778,0,380,210,1591,12070,2398,2722,4894,7386,5762,2193,4640,7532,9196,0,5943,0,0,0,255,160,797,624,278,150,626,363,14553,0,599,1246,628,1462,5305,625,615,882,719,927,599,946
