ACSSF,2010e1,dc,000,0017,0000001,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000002,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000003,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000004,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000005,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000006,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000007,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000008,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000009,604453,49,695,0,7181,3234,285,268,0,1377,114,285,53,569,283,364,0,309,1177,84,278,791,3144,147,42,684,92,0,819,0,745,102,837,2164,4261,20249,120,6867,984,6778,936,23994,0,2127,224,1389,0,901,27609,83,10878,126,687,0,0,33,409,554,1841,69,6134,752,988,6458,1052,2171,4429,382,0,322,173,0,17570,41,4660,193,0,104,2164,0,150,83,41,43,71,0,9399,621,2917,980,840,1635,1508,6747,0,188,58,181,185,0,879,2796,953,57,1450,0,171,351479,63688,604453,7181,3234,3144,745,837,2164,20249,6867,6778,936,23994,2127,1389,27609,10878,687,1841,6134,752,6458,2171,4429,322,17570,2917,980,1635,1508,6747,368482,63688
ACSSF,2010e1,dc,000,0017,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109673,2098,2136,1007,61,438,789,8951,2094,2601,76,9218,971,938,10613,4558,224,760,2449,412,3097,937,1638,58,364,1290,405,686,768,456,33829,15751
