ACSSF,2010e1,dc,000,0025,0000001,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000002,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000003,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000004,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000005,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000006,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000007,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000008,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000009,81734,14288,4330,2425,1438,868,119,967,225,0,311,402,5141,475,511,1888,1748,179,281,59,1580,319,599,361,301,0,3237,136,0,158,88,110,379,0,80,0,161,164,620,587,163,114,407,96,70,0,15182,5314,3058,2435,117,506,711,1545,0,3344,49,99,1840,397,71,0,724,0,0,164,4593,0,402,0,522,0,1637,334,612,1086,0,1874,55,377,0,51,418,209,56,0,525,0,183,57,13159,6273,504,5084,164,521,1648,1432,216,540,209,120,86,125,695,639,56,3821,0,741,104,2605,178,193,182,1553,1374,570,804,0,179,37552,36042,7509,99,68,438,56,1710,0,782,1996,0,1925,332,103,21549,3880,105,217,12679,1489,1591,1130,458,0,6984,467,684,900,675,518,219,507,1958,190,569,297,1510,1373,137,81734,14288,4330,2425,1557,868,967,938,5141,1888,1748,1505,1580,599,361,620,3237,164,587,2486,0,15182,5314,3058,2552,506,711,1545,0,3344,1840,397,1107,4593,1637,1086,1870,1874,377,418,1079,57,13159,6273,540,3821,2343,182,1553,1374,179,37552,36042,7509,438,1996,5075,21549,3880,12679,4990,6984,900,518,5566,1510,1373,137
ACSSF,2010e1,dc,000,0025,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19390,7426,2312,1231,656,575,515,566,2816,589,1063,1164,1048,254,361,433,1250,0,112,1138,0,5810,2500,1230,962,268,335,935,0,924,704,167,53,1302,274,226,802,1027,332,318,377,57,1058,71,343,293,351,0,618,618,0,4478,4227,263,0,78,185,1526,77,1033,416,2438,662,222,1554,251,251,0
