ACSSF,2011m1,dc,000,0173,0000001,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000002,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000003,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000004,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000005,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000006,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000007,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000008,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000009,788,908,3276,3068,2223,2632,1389,3911,3896,3078,2818,2176,3616,3487,2801,2826,1488,3870,3986,4081,1305,2164,543,1553,1578,1248,1540,157,1663,1625,1469,1492,300,1254,1241,1081,1215,64,1538,1539,1633,1489,81,325,5308,6825,9217,6908,4277,5275,2911,2772,2523,1412,817,4541,3866,3489,2586,2228,325,5974,8303,8048,7852,7561,4482,2188,1030,955,936,615,237,8528,5965,5383,5004,3777,3621,1957,1095,1106,665,929,168,8970,8592,8352,6184,7169,3215,1272,1131,1000,578,402,6002,3867,3959,4088,3939,2549,1223,2543,2445,2394,980,1036,3968,3795,3586,1433,1689,383,8642,3651,3861,2588,5890,4316,3496,1420,1382,194,6249,2469,1868,1221,3950,1970,2619,1065,933,512,8367,3876,2148,3448,5088,2937,4590,1471,1412,488,7026,2901,1694,2522,5265,1958,5071,1867,1888,928
ACSSF,2011m1,dc,000,0173,0000010,4369,4087,810,772,772,43,219,299,264,257,65,113,977,813,780,167,426,3860,3617,3611,485,1426,1457,500,500,343,502,200,388,388,352,364,200,684,684,703,650,200,1466,1466,1440,1345,200,5874,5213,5161,5041,1603,1990,2733,1331,1274,1284,627,361,2316,2238,2271,462,602,5874,4374,4369,4327,4533,4536,1306,1693,468,423,423,200,142,1735,692,671,671,644,206,200,52,52,200,52,200,1575,1551,1509,1460,485,310,155,155,155,200,200,4171,2341,2070,1963,1881,934,468,1323,1088,1093,182,636,2770,2515,2495,670,852,5665,2919,332,269,185,2766,643,2572,506,483,130,956,174,174,200,850,396,732,227,205,98,2183,1011,112,1051,1432,132,1437,670,670,200,4584,1793,85,1800,3403,212,3423,1387,1312,528
ACSSF,2011m1,dc,000,0173,0000011,5449,5369,1866,1602,920,1267,761,2326,1671,1336,1318,1547,2360,2218,2053,1443,662,3268,3324,3272,721,704,1279,642,642,402,632,200,846,846,722,749,200,586,586,518,585,200,844,844,772,831,200,8659,6285,5794,5101,3737,2378,3934,1775,1695,1542,989,532,3005,2492,1824,1965,1600,8659,8290,4811,4647,4251,4360,2102,1064,604,611,609,564,90,6814,4119,3860,3767,3198,2113,700,634,622,360,498,133,6256,6098,5326,3751,4265,2266,681,524,443,232,316,3548,2179,2073,2000,1792,1203,271,1344,1168,1126,430,568,2194,1795,1651,702,1112,8681,5394,2838,2081,2100,3414,2184,2122,741,730,111,2330,767,687,358,1794,897,1411,422,397,111,4923,2047,1234,1442,3197,2015,2051,784,678,222,4837,1325,475,1150,3834,1085,3470,1078,979,359
ACSSF,2011m1,dc,000,0173,0000012,4809,4451,1660,1506,1088,1250,708,1735,1636,1123,1159,600,1859,1672,1538,1032,752,2977,2869,2881,411,659,1508,950,927,642,910,147,838,803,780,785,293,645,636,532,622,64,671,659,598,628,81,6357,6360,6127,5404,3482,1590,2438,1716,1585,1297,505,534,1466,1198,908,900,609,6357,5924,3806,3760,3597,3392,1456,631,400,398,398,266,41,4936,2711,2389,1363,1100,919,1717,568,586,466,335,63,4537,4391,4338,3693,3015,732,478,456,386,352,129,3360,1979,1781,1615,1577,1162,506,1012,970,914,345,273,2276,2185,2014,810,662,6395,3504,1481,1466,144,2554,1723,1434,819,811,92,2618,1193,469,982,1423,697,1019,570,495,239,4121,1650,724,1356,2691,1205,2239,765,692,317,4755,1286,707,1253,3943,735,3862,1001,953,240
ACSSF,2011m1,dc,000,0173,0000013,4649,4343,1683,1625,595,1635,658,2938,2802,2242,1790,996,2371,2323,1734,1575,750,1703,1288,1329,562,924,1550,1105,1104,882,1061,58,1070,1065,781,1014,56,718,718,677,648,200,765,765,712,624,200,7275,7368,6974,5092,6089,1820,1108,665,665,619,320,200,779,444,290,386,498,7275,7236,4271,4281,4159,2983,2646,527,96,96,96,96,200,6563,3160,2893,2727,1435,2226,430,593,586,141,580,84,7271,7087,6743,4023,6039,1304,793,736,658,373,288,2768,2252,2248,1993,1686,1479,835,743,719,655,464,271,1377,1148,602,910,595,7281,5742,3449,3545,1471,3360,2661,1874,829,815,127,3498,1722,1542,777,1989,1166,1227,684,665,297,5255,2075,1517,1472,3412,1739,2565,924,877,193,4298,1536,1385,963,3024,1073,2890,1133,1021,328
