ACSSF,2011m1,dc,000,0011,0000001,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000002,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000003,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000004,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000005,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000006,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000007,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000008,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000009,5724,92,200,67,1936,1239,142,66,200,412,134,41,530,391,696,182,200,80,451,200,358,144,639,193,139,475,200,494,206,200,525,161,497,730,656,2060,161,727,415,1400,615,2435,200,428,83,550,200,233,2461,168,1987,175,609,193,200,135,200,627,796,200,1521,443,314,1151,173,811,953,303,78,298,217,200,1045,168,265,200,200,287,243,200,51,200,76,287,200,200,644,239,780,571,209,592,857,755,200,211,200,200,169,200,293,408,265,200,327,200,51,5672,5724,1936,1239,639,525,497,730,2060,727,1400,615,2435,428,550,2461,1987,609,796,1521,443,1151,811,953,298,1045,780,571,592,857,755,5910
ACSSF,2011m1,dc,000,0011,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3257,434,1067,496,255,331,490,1422,512,1006,329,1868,227,449,1679,1407,541,309,850,375,848,540,792,105,268,538,506,442,527,392,2709
