ACSSF,2011m1,dc,000,0079,0000001,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000002,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000003,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000004,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000005,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000006,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000007,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000008,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000009,3666,2292,905,614,253,217,527,626,2312,931,640,495,245,642,632,1936,1697,858,984,1329,963,982,379,260,200,95,211,293,907,290,272,76,200,259,89,845,640,323,71,553,452,993,347,217,141,127,151,286,889,391,389,223,200,314,79,801,682,232,250,536,487,3629,3002,1793,1015,610,1475,2545,2874,1422,980,503,109,862,1116,2473,1918,472,670,1513,1548,3666,2027,759,502,573,200,200,2076,732,364,562,421,200,1862,974,1345,956,343,3750,3009,2749,1548,794,190,3014,1575,1334,945,259,200,2514,1845,1711,575,200,305,8006,7148,3327,6829,2476,6425,3152,7944,9939,8004,9513,4955,8955,5948,3666,2292,905,2312,931,1936,982,379,907,290,845,993,347,889,391,801,3629,3002,2874,1422,2473,3666,2027,759,502,573,2076,732,364,662,1862,974,1545,3750,3009,2749,1779,3014,1575,1334,976,2514,1845,1835
ACSSF,2011m1,dc,000,0079,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5668,2843,664,439,485,52,484,2640,5152,4256,4315,1651,671,1494,2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
