ACSSF,2011m1,dc,000,0042,0000001,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000002,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000003,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000004,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000005,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000006,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000007,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000008,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000009,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
ACSSF,2011m1,dc,000,0042,0000010,3841,208,172,356,934,1160,919,1583,1999,2039,1266,621,408,527,478,3841,414,1020,1313,1269,1862,1264,2037,782,851,1230,623,489,3841,208,172,356,934,1160,919,1583,1999,2039,1935,3841,1066,1313,1269,1862,1264,2037,1105,1230,742
ACSSF,2011m1,dc,000,0042,0000011,5100,650,828,564,1342,1037,1647,1393,1830,1292,1180,953,198,974,1061,5100,168,844,1280,1232,1185,1091,2252,917,1250,1391,1414,589,5100,650,828,564,1342,1037,1647,1393,1830,1292,2094,5100,860,1280,1232,1185,1091,2252,1615,1391,1521
ACSSF,2011m1,dc,000,0042,0000012,3504,439,696,763,684,956,1230,1482,1540,1441,1770,511,286,818,740,3504,482,1256,984,1129,1487,955,1597,711,925,1004,997,363,3504,439,696,763,684,956,1230,1482,1540,1441,1987,3504,1415,984,1129,1487,955,1597,1210,1004,1053
ACSSF,2011m1,dc,000,0042,0000013,3839,739,766,729,1096,970,1649,1049,1332,666,992,707,566,1150,982,3839,462,764,738,911,1494,690,1829,521,1104,1652,1487,908,3839,739,766,729,1096,970,1649,1049,1332,666,1899,3839,1009,738,911,1494,690,1829,1272,1652,1754
ACSSF,2011m1,dc,000,0042,0000014,4316,482,473,871,871,1207,1727,1405,2339,2362,2167,1405,299,1704,942,4316,471,1321,1247,1925,1802,1544,2760,879,842,1640,967,496,4316,482,473,871,871,1207,1727,1405,2339,2362,2711,4316,1417,1247,1925,1802,1544,2760,1109,1640,1102
ACSSF,2011m1,dc,000,0042,0000015,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,3269,1939,835,2325,1926,5492,869,2232,2377,2576,3179,2548,4082,1854,2203,2755,2245,1292,5492,1206,1170,1224,2171,2673,3480,3447,4291,3536,4479,5492,2458,2377,2576,3179,2548,4082,2900,2755,2702
