ACSSF,2011m1,dc,000,0010,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,1733,1186,614,363,158,796,1972,1439,962,342,1890,549,313,2246,1501,419,349,703,155,990,1141,663,177,3174,380,105,389,152,1313,8367
ACSSF,2011m1,dc,000,0010,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067,957,856,463,327,200,339,1503,869,701,149,1287,261,111,1585,865,184,14,619,125,776,514,415,200,394,261,200,375,42,348,3087
