ACSSF,2011m1,dc,000,0050,0000001,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3109,2573,1761,984,676,2286,1180,1171,1268,1103,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1170,1052,1015,10741,6045,618,8450,2748,193,528,757,1642,3153,1533,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,5996,3057,1899,3091,3759,14253,847,2281,3291,3540,4331,3210,6099,2914,4187,6767,7588,4919,14168,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3887,2920,2286,1613,1386,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1741,10741,3153,2345,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,9462,14253,2360,3291,3540,4331,3210,6099,5177,6767,9537
ACSSF,2011m1,dc,000,0050,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0050,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0050,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0050,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0050,0000006,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3109,2573,1761,984,676,2286,1180,1171,1268,1103,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1170,1052,1015,10741,6045,618,8450,2748,193,528,757,1642,3153,1533,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,5996,3057,1899,3091,3759,14253,847,2281,3291,3540,4331,3210,6099,2914,4187,6767,7588,4919,14168,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3887,2920,2286,1613,1386,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1741,10741,3153,2345,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,9462,14253,2360,3291,3540,4331,3210,6099,5177,6767,9537
ACSSF,2011m1,dc,000,0050,0000007,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3109,2573,1761,984,676,2286,1180,1171,1268,1103,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1170,1052,1015,10741,6045,618,8450,2748,193,528,757,1642,3153,1533,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,5996,3057,1899,3091,3759,14253,847,2281,3291,3540,4331,3210,6099,2914,4187,6767,7588,4919,14168,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3887,2920,2286,1613,1386,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1741,10741,3153,2345,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,9462,14253,2360,3291,3540,4331,3210,6099,5177,6767,9537
ACSSF,2011m1,dc,000,0050,0000008,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3109,2573,1761,984,676,2286,1180,1171,1268,1103,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1170,1052,1015,10741,6045,618,8450,2748,193,528,757,1642,3153,1533,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,5996,3057,1899,3091,3759,14253,847,2281,3291,3540,4331,3210,6099,2914,4187,6767,7588,4919,14168,14155,5302,9228,10322,7966,10363,1407,5812,6880,5446,5330,1018,3109,3253,2936,10767,4576,5810,6211,3808,3887,2920,2286,1613,1386,2102,1043,1356,943,608,14168,11410,10435,5357,4383,2491,1741,10741,3153,2345,2159,14253,1691,1979,2916,3977,4342,4632,5268,6151,6277,9462,14253,2360,3291,3540,4331,3210,6099,5177,6767,9537
ACSSF,2011m1,dc,000,0050,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0050,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
