ACSSF,2011m1,dc,000,0129,0000001,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000002,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000003,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000004,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000005,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000006,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000007,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000008,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000009,5456,135,2085,863,635,2127,1984,1708,2571,4012,3838,3108,2479,3079,4429,135,719,667,200,607,660,1515,2261,3502,2979,1267,1992,2734,4126,200,491,194,200,316,393,296,784,1571,1960,2400,1402,952,3911,200,374,225,505,1883,1265,729,971,1372,1855,983,797,1309,2192,200,1765,200,66,336,263,460,211,345,643,103,306,153,2027,200,234,533,261,475,1280,211,444,412,413,312,509,648
ACSSF,2011m1,dc,000,0129,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,dc,000,0129,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
