ACSSF,2011m1,dc,000,0121,0000001,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000002,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000003,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000004,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000005,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000006,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000007,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000008,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000009,1126,1163,3715,4568,5400,5024,7476,15994,14636,2312,3495,5029,4087,7901,7344,20066,15275,1749,5231,5344,6485,13823,2493,2014,6971,1676,4569,2167,2698,.,3351,8096,8152,20205,12514,18260,1126,3211,3750,7683,14563,8885,12808,9888,26884,15301,5641,20949,19510,11317,6775,27922,52599,23831,4831,37372,13704,7915,22505,5011,4154,12640,5110,12223,6522,2195,.,2594,12685,10936,1424,16957,18297,1290,1427,4149,5135,1975,5798,8818,30605,4823,3936,3823,16764,3054,3914,6202,17547,20641,2245,4376,8511,13783,41603,4559,2367,3313,2903,7877,2119,3889,.,597,27463,6000,3765,8656,41273,2907,2110,2384,1516,1531,520,267,2016,2234,791,1220,35,205,1839,1452,1167,1381,759,1442,571,1113,945,1125,909,196,373
ACSSF,2011m1,dc,000,0121,0000010,5117,11374,10927,21157,26183,23480,22899,36113,24750,7985,68768,22632,9687,10789,32342,26186,49052,5139,26879,80401,80401,.,28743,1545,4758,8232,34387,3947,30049,.,24815,68663,627,.,.,.,5117,15643,14634,22367,37499,13188,13954,37397,59396,114631,22245,441,37706,29469,34586,53367,77303,.,45941,.,.,.,.,29481,.,51685,26110,61900,4376,30049,.,24815,68663,627,.,.,.,5673,8964,17692,26748,20293,12391,12643,382184,35536,7833,2223,36597,4843,16939,23097,25816,53553,2950,43939,99213,99213,.,19789,7124,6477,11197,65992,7541,.,.,.,.,.,.,.,.,3552,2303,2052,471,943,220,150,2160,2007,412,1106,200,200,,,,,,,,,,,,,
