ACSSF,2011m1,dc,000,0103,0000001,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000002,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000003,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000004,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000005,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000006,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000007,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000008,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000009,1314,2115,2378,1931,2224,2069,1163,1598,3250,9226,3980,2358,3551,1597,1507,2355,3673,2623,1954,3409,1471,,,,,,,,6007,14146,26533,11796,6102,15892,10160,.,.,.,.,.,.,.,3921,2803,9558,21479,8624,3452,7612,9011,15067,4568,14987,9790,7250,21380,2630,2410,7300,4045,3454,3016,1731,2407,2647,14337,3616,4374,4573,3944,371,375,1679,200,1679,353,559,1061,1165,670,1352,1705,1426,1025,691,614,407,398,233,126,167,1240,200,1240,164,577,668,564,725,649,1269,1115,1433,992,764,444,292,347,251
ACSSF,2011m1,dc,000,0103,0000010,5740,6929,15408,2655,3449,7189,1837,6555,15330,13524,2633,3003,9024,2071,22670,48110,48533,37796,13966,23648,7290,.,.,.,.,.,.,.,16850,22587,42850,.,26635,18813,10965,.,.,.,.,.,.,.,,,,,,,,13669,31742,22724,.,18901,4258,13358,5698,11849,14734,2783,4720,8668,2935,27255,76942,47562,69442,27074,34410,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
