ACSSF,2011m1,dc,000,0096,0000001,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000002,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000003,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000004,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000005,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000006,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000007,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000008,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000009,5559,3376,1358,1400,831,842,1451,684,768,906,1238,1457,1278,1876,1197,1457,1232,1314,1641,2137,1949,2270,4340,2203,1512,1270,1227,1536,660,1248,900,1334,896,1498,1179,1344,1610,1191,1543,2045,1659,2040,2292,1314,2115,2224,721550927,638366672,637640385,189720213,465095255,477966016,129377026,2031,2114,1537,2502,2741,2485,3294,5836,3030,4186,4005,6159,1043,3801,2652,3034,4720,3445,911,841,3805,200,3805,121,191,509,334,1068,290,364,554,992,1403,1122,1546,1101,1306,1128,1290,1631,2074,1867,2356,3857,3347,3908,1354,1422,800,766,1059,670,819,608,766,565,704,1042,602,759,526,520,588,577,465,619,554,4174,200,4174,489,195,134,377,726,262,727,618,886,776,1357,1041,1264,1563,1247,1381,1968,1696,2035,2258,4229,4375,3781,2102,1506,1246,1061,1380,583,952,673,785,596,683,591,609,505,576,612,596,402,549,678
ACSSF,2011m1,dc,000,0096,0000010,4552,2766,619,1055,413,172,731,344,264,219,394,393,262,348,403,771,252,575,598,1067,499,1575,2844,975,679,503,345,737,220,608,430,248,191,540,359,553,447,625,904,773,799,827,1540,5740,6929,3449,713402575,654220834,629501257,150986344,296682449,297504195,67776986,5210,30605,45499,13410,5946,10592,16898,88550,51837,31702,9739,15176,4034,6284,47464,13012,9144,10063,5128,2957,2209,200,2209,121,200,200,200,135,137,128,150,332,271,173,306,363,448,251,546,524,964,516,1487,1983,1341,1679,603,1055,413,172,717,315,233,162,204,261,167,197,169,625,109,245,259,260,186,520,3265,2348,200,2348,200,200,200,104,179,200,249,139,175,113,495,303,534,359,608,739,734,746,776,1437,2620,1948,1995,975,679,503,327,670,220,541,413,167,160,256,279,169,232,155,389,497,357,377,457
