ACSSF,2011m1,dc,000,0006,0000001,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000002,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000003,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000004,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000005,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000006,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000007,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000008,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000009,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
ACSSF,2011m1,dc,000,0006,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,5157,2189,5813,5157,2189,1123,412,203,150,840,1390,626,5813,5157,4544,1715,179,1313,200,437,1008,200,1008,2189
ACSSF,2011m1,dc,000,0006,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8819,7965,2938,6792,135,1785,200,814,633,63,627,4023,2701,661,715,200,200,3540,489,436,201,8819,7965,4023,8819,7965,4023,1512,356,293,920,3182,753,1389,8819,7965,2938,6792,135,1785,200,814,633,63,627,4023
ACSSF,2011m1,dc,000,0006,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6488,6401,3264,5132,264,1309,200,101,707,46,702,2587,739,1374,200,19,200,2103,169,50,148,6488,6401,2587,6488,6401,2587,608,287,537,750,1811,465,1018,6488,6401,3264,5132,264,1309,200,101,707,46,702,2587
ACSSF,2011m1,dc,000,0006,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7263,7223,965,7182,159,271,200,200,457,200,457,685,249,271,200,200,200,333,369,115,292,7263,7223,685,,,,,,,,,,,7263,7223,965,7182,159,271,200,200,457,200,457,685
ACSSF,2011m1,dc,000,0006,0000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7129,6167,4073,4126,535,1814,200,130,734,31,736,3937,3807,328,200,256,200,1181,416,354,227,7129,6167,3937,7129,6167,3937,1281,727,195,610,3788,1254,898,7129,6167,4073,4126,535,1814,200,130,734,31,736,3937
ACSSF,2011m1,dc,000,0006,0000015,0,0,0,2376,942,676,1291,3246,204,2190,1548,458,389,3838,366,1994,859,617,564,1219,295,86,477,200,691,495,1907,1171,420,200,1317,0,0,305,1551,360,984,200,973,1631,82,1630,0,3624,1704,715,256,200,3564,791,593,443,0,0,0,0,0,0,2376,942,676,1291,3246,1994,1907,0,0,305,1551,360,984,200,973,1631,82,1630,0
