ACSSF,2013m1,dc,000,0008,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1541,289,589,373,366,785,2250,654,806,410,1973,419,687,2023,1487,355,470,1113,617,713,424,861,301,312,597,244,634,627,1424,3116,5928
ACSSF,2013m1,dc,000,0008,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,568,232,188,257,72,346,1147,124,436,308,1155,190,491,1183,784,296,417,737,483,454,346,509,224,203,419,168,358,174,564,1817,4252
ACSSF,2013m1,dc,000,0008,0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390,937,105,411,156,132,333,543,69,246,143,761,301,126,773,358,203,103,357,117,397,63,182,86,235,175,35,226,244,792,1488,7497
