ACSSF,2013m1,dc,000,0089,0000001,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000002,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000003,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000004,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000005,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000006,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000007,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000008,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000009,560848941,444843700,285299613,270810216,102576038,360335386,342495219,71286399,336800210,301173791,289728318,75999219,232182064,237659048,46868230,1236,2561,1118,15581,5462,,8291,9089,2761,5103,798637235,663102593,363396787,30898296,118079242,,211749079,218597711,639744447,334574174,307,580,3677,203,3677,116,158,254,392,489,647,991,496,1053,545,1341,1215,1014,1482,1183,1543,1800,1632,2179,2313,3681,2447,4132,2227,1534,1402,1830,1665,857,927,809,1173,852,854,744,695,971,569,588,848,820,854,1259,512,4311,203,4311,162,410,260,414,455,305,701,935,566,740,910,1202,1214,1669,1424,1315,1705,1798,2293,2314,4216,2838,4023,1776,1835,1547,1803,1415,1314,1475,1114,1065,1007,1080,1115,992,801,922,759,1002,603,979,811,711,3340,3405,636,1883,3085,883
ACSSF,2013m1,dc,000,0089,0000010,300969172,210001419,145400485,120820002,88979245,150781068,147494583,31137660,209950222,202350904,186251725,69132278,124829415,126019324,33821569,6325,6083,29433,,14464,,17479,7464,,,699849354,611204103,289133938,,99096049,,66636009,66493615,601983617,136824688,3713,3084,1876,203,1876,203,203,55,318,36,152,282,203,223,117,163,230,235,418,663,298,460,649,859,1333,2475,952,2306,831,615,584,482,419,213,392,394,198,237,347,316,203,224,233,205,480,671,410,1031,2820,2355,203,2355,180,203,203,41,254,203,178,117,197,317,168,196,287,633,658,515,937,753,1275,1590,2363,990,2172,1235,716,721,495,433,262,344,355,630,209,490,573,468,374,496,220,714,282,494,647,9541,13865,9848,8792,4270,5615,5008
ACSSF,2013m1,dc,000,0089,0000011,202722204,162629443,106291896,105028134,19123890,137129433,130260185,36719916,146985967,107008373,93613489,37636968,109596483,110176357,14713543,2306,4413,3108,,10778,,15113,12104,5151,7638,332331829,220509036,215055813,,59217585,,183577930,52107636,199509309,197330391,5695,3424,3040,203,3040,203,203,189,203,159,409,687,258,716,398,1040,690,826,831,610,621,816,779,1151,882,2563,1085,2203,745,521,550,829,639,466,414,565,640,565,366,320,256,488,297,207,241,219,362,370,3553,2346,203,2346,203,203,203,199,156,67,501,533,311,594,539,732,609,752,646,501,698,768,863,659,2739,1516,2223,852,494,799,870,590,618,600,543,269,414,501,404,255,228,299,293,454,155,291,398,3468,4657,6735,2503,3752,4689,2190
ACSSF,2013m1,dc,000,0089,0000012,227496168,190902859,104634883,99899297,19680890,159535614,149585343,45446131,149113686,102816571,101284752,30134848,97385629,94192716,19542771,2512,4705,2120,16385,16016,,11582,12190,,,335177956,301003923,180033419,25973560,37235867,,25133881,34692315,278767091,120525604,4498,2888,2420,203,2420,57,203,136,83,245,185,348,286,260,162,420,395,274,642,264,701,861,652,895,1096,2105,1083,1899,917,582,687,647,589,398,481,454,417,313,331,281,183,237,124,319,433,324,258,348,2990,2258,203,2258,203,203,139,203,38,61,97,296,96,221,389,369,318,714,652,390,851,863,879,918,2172,909,2070,800,644,487,884,575,523,350,281,262,298,366,555,464,356,335,336,226,243,494,378,1814,5864,6776,2121,1651,4030,1939
