ACSSF,2013m1,dc,000,0059,0000001,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000002,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000003,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000004,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000005,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000006,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000007,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000008,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000009,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
ACSSF,2013m1,dc,000,0059,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088,1509,434,743,419,460,1011,3596,2212,659,836,460,2038,2908,2111,1126,478,734,279,583,1518
ACSSF,2013m1,dc,000,0059,0000011,,,,,,,,1125,378,79,171,138,200,936,,,,,,,,3255,1601,87,508,685,980,2225,1027,461,305,152,110,173,905,3157,1597,364,466,147,1346,2476,2969,2186,861,778,607,1502,2862
ACSSF,2013m1,dc,000,0059,0000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951,1245,368,457,217,1062,2657,2137,913,342,326,251,636,1568
ACSSF,2013m1,dc,000,0059,0000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166,517,178,281,46,141,897,1435,886,310,611,183,348,889
ACSSF,2013m1,dc,000,0059,0000014,,,,,,,,1657,1117,190,346,156,1063,1333,,,,,,,,,,,,,,,1505,580,270,240,98,480,1380,4270,2374,287,622,114,2219,3566,2990,1517,501,491,450,1248,2262
ACSSF,2013m1,dc,000,0059,0000015,,,,,,,,1334,1063,208,390,250,951,1427,,,,,,,,4106,1900,483,813,685,1163,2993,3255,1729,572,814,496,658,2095,779,2516,769,469,499,2572,2482,691,2540,1010,610,597,2133,2231
