ACSSF,2013m1,dc,000,0041,0000001,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000002,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000003,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000004,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000005,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000006,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000007,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000008,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000009,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
ACSSF,2013m1,dc,000,0041,0000010,3083,131,297,307,433,913,1143,1607,1922,1683,1386,779,376,604,982,3083,463,741,833,1338,1499,916,1892,1012,1057,1327,706,379,3083,131,297,307,433,913,1143,1607,1922,1683,1968,3083,971,833,1338,1499,916,1892,1334,1327,827
ACSSF,2013m1,dc,000,0041,0000011,4550,552,925,882,760,865,1601,1316,1998,1586,1423,1152,643,1169,1593,4550,261,1055,931,1526,2335,1364,1414,1094,787,1291,1533,759,4550,552,925,882,760,865,1601,1316,1998,1586,2741,4550,1091,931,1526,2335,1364,1414,1357,1291,1693
ACSSF,2013m1,dc,000,0041,0000012,3789,577,590,351,882,731,1210,1316,1365,1240,1268,514,435,730,739,3789,454,646,827,1428,1406,1045,1744,695,1043,1287,721,609,3789,577,590,351,882,731,1210,1316,1365,1240,1913,3789,780,827,1428,1406,1045,1744,1318,1287,906
ACSSF,2013m1,dc,000,0041,0000013,3389,686,706,894,1104,1051,1415,1108,1230,761,601,410,348,884,685,3389,684,418,819,1194,954,462,1756,520,813,1138,1547,736,3389,686,706,894,1104,1051,1415,1108,1230,761,1407,3389,815,819,1194,954,462,1756,1026,1138,1741
ACSSF,2013m1,dc,000,0041,0000014,4941,467,660,974,1334,813,1645,1742,2339,2365,1903,1277,507,971,942,4941,878,1184,1804,1888,2079,1620,2780,1107,1240,1604,869,803,4941,467,660,974,1334,813,1645,1742,2339,2365,3084,4941,1493,1804,1888,2079,1620,2780,1557,1604,1166
ACSSF,2013m1,dc,000,0041,0000015,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,3029,2033,1063,1945,2284,5279,1408,1876,2646,3399,3817,2415,4664,2092,2360,2845,2428,1525,5279,1207,1394,1568,2224,2212,3416,2944,3996,3081,4896,5279,2410,2646,3399,3817,2415,4664,2878,2845,2846
