ACSSF,2013m1,dc,000,0087,0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235,596,302,47,44,117,110,229,185,236,428,346,769,957,777,1156,1449,1233,384,502,491,406,783,569,499,486,246,696,547,609,407,300,442,526,5358,12879,4176,38530,27203,.,6770,34334,11267,10223,5358,8821,5335,14594,11194,83955,38397,5358,2768,4457,8445,12493,5358,3955,5918,5358,8251,18591,10372,2884,15551,22876,14450,3110,3623,7702,943718407,943718407,919087045,540628277,708307326,233191305,172520074,133620599,111617827,195888494,153230324,165402787,943718407,112219601,415338425,781050778,304689057,284919008,122502236,943718407,919087045,7578388,220853947,481795410,435510524,370491588,410345235,260230161,121053602,233191305,172520074,14425351,89662577,57237113,107008991,38282498,37496175,51835706,62840043,195888494,13918984,49827798,103728864,130570828,71527814,53448765,61842843,51256551
ACSSF,2013m1,dc,000,0087,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16215,26086,192507,.,85289,.,.,100006,25222,70195,16215,16259,28248,.,.,44488,.,16215,48448,31244,27628,.,16215,30511,21858,16215,25911,.,42289,17442,31703,18533,226006,28143,28056,71182,711721133,711721133,706517375,419173250,535666654,161598938,119004384,91083236,70215485,115840503,107762291,43307225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
