ACSSF,2013m1,dc,000,0161,0000001,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000002,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000003,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000004,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000005,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000006,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000007,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000008,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000009,632,5705,3706,3538,1645,3390,785,670,389,4344,4282,1670,4498,797,613,460,5515,3486,3386,1896,3352,735,735,119,3867,3705,2192,3129,1033,1000,183,4721,3058,2915,2520,2076,1056,1175,445,3181,3143,2861,2051,1189,1284,574,581,8253,8113,4666,6780,1947,8509,8424,5125,7502,2205,7051,6302,5141,4556,1754,5420,4931,4595,2438,1752,8579,8129,7409,3582,2042,632,5705,5542,2380,5882,1212,987,606,5515,5346,3134,4850,1296,1251,222,4721,4623,3692,3133,1506,1682,743
ACSSF,2013m1,dc,000,0161,0000010,3686,2854,1876,1866,203,1866,628,547,193,2343,2275,102,2280,417,371,191,3111,1811,1757,615,1629,495,503,40,2153,2091,503,2070,532,520,111,2178,1194,965,182,971,735,722,177,1511,1163,627,1010,921,886,337,4027,1955,1876,1582,1141,614,2145,2040,2134,815,545,1808,1766,1663,724,307,1903,1903,1856,573,203,5177,4962,4897,1147,1661,3686,2854,2756,102,2770,872,773,305,3111,2979,941,2843,779,753,103,2178,1678,716,1564,1410,1378,403
ACSSF,2013m1,dc,000,0161,0000011,5513,4112,3037,2978,1197,2796,275,240,157,2342,2325,1043,2268,368,309,186,2798,1850,1798,1019,1579,317,317,58,1862,1800,1146,1381,279,269,69,2412,1605,1285,852,1016,846,853,100,1665,1468,1039,980,1052,1047,230,7252,3053,2833,1722,2354,1053,4835,4543,3256,3867,1272,4266,3895,2797,2985,1095,2760,2441,1752,1808,1111,5928,5703,4941,1995,1252,5513,4112,3990,1764,3775,490,398,252,2798,2662,1599,2133,463,453,91,2412,1955,1200,1488,1422,1443,280
ACSSF,2013m1,dc,000,0161,0000012,4492,3731,2400,2405,581,2307,292,253,147,2270,2202,395,2144,212,207,70,2220,1482,1444,709,1335,270,263,70,1508,1458,790,1168,402,398,56,2064,1323,1190,899,796,637,685,259,1523,1162,1069,627,1002,991,178,5479,3547,3383,1752,2896,619,2727,2638,1461,2315,531,2897,2653,2236,1423,530,2579,2337,1896,1511,955,5025,4957,4489,1883,628,4492,3731,3693,718,3506,378,347,166,2220,2201,1025,1817,517,511,89,2064,1857,1530,926,1168,1204,313
