ACSSF,2013m1,dc,000,0014,0000001,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000002,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000003,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000004,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000005,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000006,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000007,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000008,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000009,560,409,213,315,249,141,215,300,1677,1627,985,1260,302,245,641,628,117,627,170,1844,1866,1012,1426,0,370,370,577,507,262,445,0,1307,1307,1087,1504,370,370,561,574,518,238,0,1519,1518,1053,1535,0.2,0.3,0.2,0.3,0.4,0.3,0.9,0.9,1.8,1.9,2.7,3.8,0.9,1.5,1.2,5878,2804,415,2809,438,2731,4081,1059,3899,2157,3172,2798,886,2635,1685,1756,2841,1146,2557,2407,1444,,,,,,,,,,,,,,,,,,,,,,0,576,408,748,707,410,2761,2713,576,461,1182,1174,308,3221,3251,5878,2804,415,2809,4081,1059,3899,2798,886,2635,2841,1146,2557
ACSSF,2013m1,dc,000,0014,0000010,3830,2536,878,889,207,112,181,2428,2386,694,490,556,2712,882,862,370,117,361,2481,2365,947,594,721,2195,1411,711,656,350,169,314,1109,883,767,506,521,1386,612,574,269,269,203,1119,1126,856,349,872,1.5,2.4,1.6,1.8,2.3,2.6,2.7,5.0,3.4,5.5,8.0,10.1,3.0,2.9,2.4,2811,1341,379,1272,98,1270,1777,715,1622,551,1542,1033,347,941,452,761,1454,574,1301,1081,665,,,,,,,,,,,,,,,,,,,,,,4256,3407,1520,1603,452,2998,2702,1271,3089,1193,1225,462,2806,2779,1589,2811,1341,379,1272,1777,715,1622,1033,347,941,1454,574,1301
