ACSSF,2013m1,dc,000,0100,0000001,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000002,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000003,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000004,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000005,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000006,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000007,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000008,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000009,907,768,1656,1076,302,1012,774,573,1299,1405,1077,408,1033,901,725,1211,1879,1699,301,1720,1507,844,1161,491,1304,82,1296,1376,898,1151,5,867,283,941,1159,919,867,200,995,289,1037,1189,909,988,303,1214,187,1221,1263,938,1202,1276,1420,203,1420,1334,423,804,1063,819,203,819,809,202,558,1160,1071,203,1071,1061,402,837,880,590,547,263,859,858,696,699,137,798,576,623,616,96,764,740,1611,995,203,995,869,629,1702,1708,1179,100,1182,1178,531,1191,1836,1668,78,1663,1707,714,1100,257,1201,203,1201,1277,773,1144,103,933,67,942,1134,641,948,95,1267,84,1273,1544,898,1263,75,1591,297,1622,1666,812,1589,1355,1231,203,1231,1144,508,1079,1143,1007,203,1007,999,234,862,1104,811,203,811,818,223,956,995,732,723,128,965,894,506,508,69,898,239,523,523,203,564
ACSSF,2013m1,dc,000,0100,0000010,3655,3051,1029,469,203,469,469,203,832,954,611,203,611,583,81,546,1285,928,203,928,841,261,631,1163,1069,203,1069,629,667,357,919,875,203,875,856,136,378,1273,1261,203,1261,1254,96,303,1122,1083,203,1083,1016,375,287,717,755,203,755,755,203,320,292,301,203,301,301,203,52,632,548,203,548,514,210,337,552,400,386,92,375,553,546,537,137,336,603,326,326,203,585,2793,855,563,203,563,551,138,749,1412,687,203,687,687,203,955,880,630,203,630,622,110,664,1458,1373,203,1373,1375,272,518,1129,1019,203,1019,969,186,433,1380,1312,203,1312,1269,378,444,1152,1095,190,1063,1089,155,479,717,575,203,575,573,96,520,602,544,203,544,544,203,238,565,527,203,527,527,203,292,481,438,438,203,318,577,295,295,203,567,741,179,179,203,763
