ACSSF,2013m1,dc,000,0006,0000001,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000002,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000003,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000004,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000005,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000006,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000007,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000008,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000009,0,0,0,2124,1303,1112,1952,4183,796,1570,547,896,688,4249,203,2945,1203,1833,422,1424,1103,385,916,484,807,203,1994,1063,533,203,1517,0,0,560,2440,426,1273,120,644,2814,904,2787,0,4765,2103,528,666,203,4406,1503,972,1265,0,0,0,0,0,0,2124,1303,1112,1952,4183,2945,1994,0,0,560,2440,426,1273,120,644,2814,904,2787,0
ACSSF,2013m1,dc,000,0006,0000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256,4182,2195,4256,4182,2195,1087,603,556,122,1312,1600,1007,4256,4182,3830,2086,203,1303,203,397,1788,761,1633,2195
